21.0,21.0,20.0,17.0,17.0,17.0,14.0,14.0,15.0,14.0,14.0,14.0,0.0,0.0,0.0,8.0,7.0,7.0,1017.676025390625,0.004005136060559462,2.00381409366054,0.326561334060561,291.5,666.9,1.0
29.0,28.0,28.0,23.0,22.0,23.0,17.0,17.0,18.0,14.0,15.0,17.0,0.0,0.0,0.0,4.0,8.0,7.0,57.6029052734375,0.12530667777999902,5.351688237779986,0.05299893378000011,291.5,666.9,1.0
35.0,35.0,36.0,30.0,31.0,31.0,26.0,27.0,26.0,23.0,23.0,21.0,0.0,0.0,0.0,10.0,10.0,16.0,4173.90966796875,0.005324133670118533,9.709712039270128,0.010947089270120475,12.7,32.1,1.0
82.0,27.0,30.0,76.0,23.0,25.0,69.0,20.0,21.0,70.0,21.0,21.0,0.53,34.29,4.06,3.0,2.0,3.0,22.98474884033203,0.5788271106730047,1.4114650446730108,0.22813355467300084,291.5,666.9,1.0
84.93,85.19,34.86,77.54,77.8,30.34,70.02,69.28,25.82,67.67,67.93,24.69,0.0325,0.11700000000000002,0.10400000000000001,6.74,5.87,7.74,44.17820358276367,0.21207791891599867,21.309337230915876,0.716089378916002,291.5,666.9,-1.0
34.0,33.0,93.0,30.0,29.0,86.0,26.0,26.0,80.0,24.0,25.0,77.0,2.55,5.08,0.04,6.0,7.0,4.0,282.2861328125,0.014884346327379755,31.455449006127324,0.3931236637273786,291.5,666.9,1.0
77.0,79.0,79.0,64.0,67.0,67.0,52.0,54.0,55.0,48.0,50.0,48.0,0.0,0.0,0.0,4.0,3.0,5.0,8491.0224609375,0.05069223000420614,4.464466413004227,0.05145965620420798,1169.6,2270.7,-1.0
30.0,32.0,33.0,27.0,28.0,29.0,23.0,23.0,25.0,24.0,24.0,25.0,19.81,0.76,4.31,3.0,3.0,5.0,20.17599868774414,0.5225219661358103,2.6416845501358104,0.2003595267358091,291.5,666.9,1.0
16.0,15.0,19.0,12.0,13.0,16.0,8.0,10.0,13.0,8.0,10.0,14.0,4.06,3.3,9.14,8.0,5.0,4.0,146.10845947265625,0.08522736812509132,158.94096785352517,0.40541223632508816,642.5,883.9,1.0
97.0,90.0,91.0,86.0,79.0,81.0,74.0,69.0,70.0,69.0,65.0,68.0,0.16,2.1,0.49,7.0,5.0,5.0,127.50901794433594,0.012504152461249663,0.012504152461249663,11.214385650461264,18120.7,18120.7,-1.0
85.0,87.0,88.0,75.0,76.0,76.0,65.0,66.0,64.0,65.0,65.0,65.0,0.16,0.15,0.04,6.0,6.0,7.0,22.524349212646484,0.05948021310499599,2.0313172071050034,0.028228189104998875,291.5,666.9,-1.0
35.0,35.0,35.0,29.0,29.0,28.0,23.0,24.0,22.0,20.0,21.0,21.0,0.0,0.0,0.0,7.0,9.0,6.0,12.695869445800781,0.774700201716048,0.774700201716048,5.253426210716022,54.3,91.1,1.0
87.0,30.0,30.0,77.0,24.0,24.0,67.0,19.0,19.0,60.0,15.0,14.0,0.0,0.0,0.0,8.0,9.0,10.0,142.63839721679688,0.3207029418156154,4.838645925015587,0.3275567416156066,291.5,666.9,1.0
27.0,27.0,26.0,13.0,19.0,20.0,0.0,11.0,15.0,15.0,16.0,16.0,0.0,0.0,0.0,23.0,16.0,16.0,131.66270446777344,0.33536859786169826,3.0688652228617057,2.0624789454616903,63.8,126.2,1.0
30.0,31.0,32.0,27.0,27.0,28.0,23.0,23.0,23.0,24.0,24.0,22.0,1.02,0.0,0.0,12.0,17.0,23.0,2050.2607421875,0.0018242044502504225,2.102146169050236,1.1671120618502697,68.2,149.9,1.0
34.0,34.0,34.0,30.0,30.0,30.0,26.0,26.0,25.0,24.0,24.0,24.0,0.0,0.0,0.0,22.0,22.0,16.0,219.36732482910156,0.016943665000001138,24.652233964999976,0.0022487650000006113,291.5,666.9,1.0
32.0,32.0,32.0,28.0,28.0,27.0,24.0,23.0,23.0,19.0,19.0,19.0,0.0,0.0,0.0,14.0,14.0,14.0,4691.6728515625,0.14871501070009824,10.147423656100134,0.209432286300105,8.7,18.8,1.0
34.0,34.0,34.0,29.0,29.0,29.0,25.0,26.0,24.0,21.0,22.0,22.0,0.0,0.0,0.0,10.0,12.0,11.0,24970.1328125,0.0008045493141198568,0.0372269973141218,8.600099720114107,54.3,91.1,1.0
34.0,33.0,36.0,29.0,29.0,30.0,25.0,25.0,25.0,24.0,22.0,21.0,0.0,0.0,0.0,7.0,8.0,11.0,185.5107421875,0.9661317094376874,0.9661317094376874,1.1051047118377073,26.1,52.7,1.0
23.0,23.0,23.0,18.0,18.0,18.0,13.0,13.0,13.0,13.0,13.0,14.0,0.0,15.75,45.21,6.0,5.0,4.0,57.34016799926758,0.267334910477004,2.048946016476979,0.26160727647698984,291.5,666.9,1.0
31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9,1.0
82.0,84.0,85.0,74.0,75.0,75.0,66.0,66.0,66.0,68.0,66.0,65.0,0.04,0.01,0.0,4.0,5.0,5.0,27.865230560302734,0.14392256580000148,8.563352985800009,0.11070204579999753,291.5,666.9,-1.0
31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9,1.0
86.0,30.0,31.0,77.0,24.0,25.0,67.0,18.0,19.0,66.0,19.0,19.0,0.04,0.0,0.76,5.0,7.0,7.0,149.06585693359375,0.024666247072000862,5.727691655071968,0.09764597507199893,291.5,666.9,1.0
30.0,31.0,32.0,27.0,27.0,28.0,23.0,23.0,23.0,24.0,24.0,22.0,1.02,0.0,0.0,12.0,17.0,23.0,2050.2607421875,0.0018242044502504225,2.102146169050236,1.1671120618502697,68.2,149.9,1.0
32.0,32.0,32.0,28.0,28.0,27.0,24.0,23.0,23.0,19.0,19.0,19.0,0.0,0.0,0.0,14.0,14.0,14.0,240.75506591796875,0.23687895667223466,11.173024446672203,0.36517807367223076,8.7,18.8,1.0
70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,6356.5986328125,0.019133308316051433,0.019133308316051433,0.1445586837160565,291.5,666.9,-1.0
31.0,31.0,31.0,27.0,27.0,26.0,22.0,24.0,21.0,22.0,22.0,19.0,0.0,0.0,0.0,18.0,18.0,15.0,18.34076690673828,0.17891358173676666,3.441027310736785,0.39484007593677234,68.2,149.9,1.0
32.0,32.0,32.0,28.0,28.0,27.0,24.0,23.0,23.0,19.0,19.0,19.0,0.0,0.0,0.0,14.0,14.0,14.0,1067.05615234375,0.3612114788372721,11.677848903237244,0.44130474023727345,8.7,18.8,1.0
65.83,69.16,36.879999999999995,59.46,63.16,30.29,53.09,57.79,24.7,55.980000000000004,57.83,25.7,0.9843,0.7519,12.094000000000001,5.22,5.96,8.11,63.42012023925781,0.006129834250000072,14.190231094250004,0.9946803242499987,291.5,666.9,1.0
73.62,74.46000000000001,41.24,65.36,66.2,35.56,56.68,56.519999999999996,29.880000000000003,55.78,56.620000000000005,28.46,0.105,0.37800000000000006,0.336,6.16,5.58,7.16,27.961681365966797,0.23692212861800271,17.240456944617986,2.813401874618001,291.5,666.9,1.0
86.0,29.0,30.0,80.0,26.0,26.0,73.0,22.0,22.0,74.0,23.0,24.0,1.62,12.96,98.55,1.0,1.0,2.0,10.440282821655273,0.3732592436000022,75.97921528359998,0.5617894035999911,291.5,666.9,1.0
87.0,27.0,27.0,76.0,22.0,22.0,65.0,18.0,18.0,59.0,17.0,17.0,0.0,0.0,0.0,6.0,6.0,5.0,43.34637451171875,0.4480205467229287,7.403706649922944,0.32624694192292547,291.5,666.9,1.0
30.0,31.0,32.0,27.0,27.0,28.0,23.0,23.0,23.0,24.0,24.0,22.0,1.02,0.0,0.0,12.0,17.0,23.0,2050.2607421875,0.0018242044502504225,2.102146169050236,1.1671120618502697,68.2,149.9,1.0
28.0,84.0,87.0,23.0,75.0,76.0,18.0,66.0,65.0,17.0,61.0,59.0,0.0,0.0,0.0,7.0,6.0,6.0,53.7917366027832,0.21900972260000046,6.504876562599964,0.14996342259999634,291.5,666.9,1.0
30.0,31.0,29.0,27.0,27.0,27.0,23.0,23.0,23.0,23.0,24.0,24.0,18.03,1.02,8.13,9.0,8.0,8.0,6.583462238311768,1.8366958431682856,11.766815574968303,0.024792295768290003,1799.7,3224.4,1.0
78.0,26.0,27.0,71.0,22.0,22.0,64.0,18.0,18.0,66.0,19.0,19.0,0.73,7.87,6.1,4.0,8.0,8.0,68.48584747314453,0.5044641867249999,3.8938453387250087,0.4829853207250003,291.5,666.9,1.0
94.0,95.0,35.0,79.0,81.0,27.0,68.0,70.0,21.0,61.0,60.0,15.0,0.0,0.0,0.0,4.0,4.0,5.0,18.942054748535156,3.380261850263834,11.464795915063839,0.012899325463839673,1799.7,3224.4,1.0
87.0,27.0,27.0,76.0,22.0,22.0,65.0,18.0,18.0,59.0,17.0,17.0,0.0,0.0,0.0,6.0,6.0,5.0,1293.366455078125,0.02632212972499946,4.585456749724978,0.0033269257250005315,291.5,666.9,1.0
23.0,23.0,23.0,18.0,18.0,18.0,13.0,13.0,13.0,13.0,13.0,14.0,0.0,15.75,45.21,6.0,5.0,4.0,141.2722625732422,0.06329719021000335,3.378947792209978,0.15341607820999859,291.5,666.9,1.0
32.0,32.0,32.0,28.0,28.0,27.0,24.0,23.0,23.0,19.0,19.0,19.0,0.0,0.0,0.0,14.0,14.0,14.0,8698.419921875,0.0004155159677597839,6.988352300767768,0.004481519567759825,8.7,18.8,1.0
85.0,85.0,83.0,74.0,74.0,74.0,62.0,63.0,63.0,61.0,62.0,56.0,0.06,2.28,2.97,6.0,6.0,8.0,1966.2645263671875,0.012275216569998599,0.012275216569998599,0.007559410570000683,18120.7,18120.7,1.0
34.0,34.0,35.0,29.0,29.0,31.0,25.0,25.0,26.0,25.0,26.0,26.0,24.64,11.94,0.0,10.0,11.0,15.0,16.77385711669922,0.8886132985000152,27.236165298500037,0.5036095585000092,291.5,666.9,1.0
83.0,29.0,28.0,74.0,23.0,22.0,64.0,17.0,17.0,65.0,18.0,19.0,0.95,0.25,9.14,2.0,3.0,3.0,152.686279296875,0.09753905554099197,3.8032455375409486,0.14992449354099882,291.5,666.9,1.0
59.68,64.36,40.480000000000004,53.16,58.36,32.84,46.64,52.84,26.2,49.08,51.68,27.2,1.0428,0.7324,9.274000000000001,6.12,7.16,8.56,58.70481872558594,0.14896599582499875,13.247434825824994,0.9046471678249984,291.5,666.9,1.0
66.0,19.0,19.0,57.0,13.0,13.0,48.0,9.0,8.0,48.0,8.0,9.0,0.0,0.0,0.0,7.0,11.0,9.0,107.90977478027344,0.12615173550499745,0.12615173550499745,0.14702661350500032,291.5,666.9,1.0
85.0,85.0,83.0,74.0,74.0,74.0,62.0,63.0,63.0,61.0,62.0,56.0,0.06,2.28,2.97,6.0,6.0,8.0,1966.2645263671875,0.012275216569998599,0.012275216569998599,0.007559410570000683,18120.7,18120.7,1.0
23.0,23.0,74.0,18.0,18.0,66.0,13.0,13.0,57.0,13.0,13.0,57.0,8.13,0.0,0.06,5.0,5.0,4.0,129.7296905517578,0.014189583139997885,3.321905379140021,0.07310510713999013,291.5,666.9,1.0
89.0,32.0,32.0,82.0,28.0,28.0,74.0,23.0,24.0,75.0,23.0,24.0,0.35,0.0,7.11,2.0,4.0,4.0,11.658662796020508,0.01087335824964807,5.374423940649656,0.3217048792496444,291.5,666.9,1.0
85.0,87.0,88.0,75.0,76.0,76.0,65.0,66.0,64.0,65.0,65.0,65.0,0.16,0.15,0.04,6.0,6.0,7.0,94.54801940917969,0.037311773764810624,2.834367515164788,0.22517249976481077,291.5,666.9,-1.0
70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,6356.59912109375,0.008944515749001552,0.008944515749001552,0.1525468837490036,291.5,666.9,-1.0
27.0,26.0,27.0,23.0,23.0,23.0,19.0,19.0,20.0,20.0,20.0,20.0,2.03,1.02,6.61,8.0,6.0,6.0,16.298931121826172,0.5893134635330005,4.614027245533011,0.5288554255330022,291.5,666.9,1.0
31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9,1.0
16.0,16.0,17.0,11.0,12.0,11.0,7.0,7.0,6.0,8.0,7.0,8.0,0.0,12.95,0.0,9.0,8.0,8.0,6299.4775390625,0.01374685996512871,108.86328024376513,0.004004994565129808,642.5,883.9,1.0
35.0,34.0,34.0,29.0,28.0,28.0,23.0,23.0,23.0,20.0,21.0,20.0,0.0,0.0,150.88,20.0,18.0,22.0,161.30096435546875,0.09524700690325516,6.478551240703234,0.622057419903267,63.8,126.2,1.0
88.0,87.0,86.0,84.0,83.0,83.0,80.0,78.0,78.0,76.0,75.0,75.0,0.0,0.0,0.0,7.0,9.0,9.0,307.060791015625,0.017279354318263645,6.774883890918217,1.9295462003182424,99.3,184.8,1.0
82.0,84.0,85.0,74.0,75.0,75.0,66.0,66.0,66.0,68.0,66.0,65.0,0.04,0.01,0.0,4.0,5.0,5.0,156.34104919433594,0.3549649657999998,4.096913969800006,0.35566963779999955,291.5,666.9,-1.0
25.0,72.0,75.0,20.0,65.0,66.0,15.0,57.0,57.0,14.0,58.0,57.0,1.78,0.28,0.37,6.0,3.0,4.0,248.60015869140625,0.2522606178650079,4.256002777864973,0.11861101986500285,291.5,666.9,1.0
34.0,32.0,35.0,29.0,28.0,30.0,23.0,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,5.0,7.0,4.0,53.38535690307617,0.0635946037245786,32.053723191924576,3.333313332124601,1169.6,2270.7,1.0
70.0,68.0,69.0,60.0,61.0,61.0,51.0,54.0,53.0,54.0,55.0,55.0,0.04,0.0,0.04,4.0,2.0,3.0,50.11248779296875,0.12473898633139756,0.3565600371313992,6.125330569531422,99.3,184.8,1.0
30.0,29.0,86.0,25.0,25.0,78.0,21.0,21.0,71.0,21.0,22.0,72.0,4.06,6.09,1.42,3.0,2.0,2.0,4.8640546798706055,0.16055092892800094,1.2092512009279992,0.08317704092799987,291.5,666.9,1.0
31.0,30.0,33.0,26.0,25.0,27.0,21.0,20.0,20.0,21.0,21.0,20.0,9.91,22.34,0.0,7.0,7.0,8.0,149.06585693359375,0.024666247072000862,5.727691655071968,0.09764597507199893,291.5,666.9,1.0
34.0,32.0,34.0,29.0,28.0,28.0,24.0,23.0,23.0,21.0,22.0,21.0,8.89,4.07,2.54,6.0,7.0,4.0,52.726356506347656,0.42854315662099296,7.410592442620947,0.9016039766209981,291.5,666.9,1.0
31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9,1.0
85.0,85.0,83.0,74.0,74.0,74.0,62.0,63.0,63.0,61.0,62.0,56.0,0.06,2.28,2.97,6.0,6.0,8.0,1966.2645263671875,0.012275216569998599,0.012275216569998599,0.007559410570000683,18120.7,18120.7,1.0
35.0,35.0,35.0,29.0,29.0,28.0,23.0,24.0,22.0,20.0,21.0,21.0,0.0,0.0,0.0,7.0,9.0,6.0,11670.1767578125,0.010415315056249637,0.010415315056249637,8.495955967656192,54.3,91.1,1.0
36.0,35.0,95.0,30.0,29.0,86.0,24.0,24.0,76.0,23.0,24.0,76.0,0.0,0.0,0.0,4.0,6.0,3.0,55.344398498535156,0.3619894047370021,8.786204882737001,0.6544110847370058,291.5,666.9,1.0
14.0,19.0,21.0,9.0,13.0,15.0,5.0,7.0,8.0,5.0,3.0,7.0,7.37,1.02,1.02,17.0,16.0,15.0,7.440681457519531,0.0025460527927700415,56.21553079159272,28.754121031992725,642.5,883.9,1.0
71.0,72.0,72.0,63.0,63.0,63.0,54.0,54.0,55.0,55.0,55.0,56.0,0.49,0.0,0.2,5.0,4.0,4.0,683.337158203125,0.28323678950465553,0.28323678950465553,1.6346052095046444,99.3,184.8,1.0
92.38,94.11,74.34,81.65,83.11,67.15,73.11,73.11,58.690000000000005,74.57,74.11,60.150000000000006,2.0568,0.6507000000000001,4.101999999999999,3.0,3.0,3.08,1.5809345245361328,1.0693641664999838,12.846463006499942,3.9035710464999784,291.5,666.9,1.0
89.0,33.0,33.0,82.0,28.0,28.0,75.0,24.0,23.0,76.0,25.0,25.0,3.61,0.76,2.03,5.0,6.0,7.0,337.5601806640625,0.013344269984999383,9.020174943985001,0.058282557985002134,291.5,666.9,1.0
31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9,1.0
35.0,35.0,34.0,30.0,31.0,29.0,25.0,27.0,25.0,23.0,24.0,24.0,0.0,0.0,0.0,20.0,18.0,16.0,119.93550872802734,0.07961057741465712,48.18567828501469,7.367841466010181e-05,291.5,666.9,1.0
70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,6356.5986328125,0.009779607745001062,0.009779607745001062,0.16566328974499983,291.5,666.9,-1.0
73.0,23.0,23.0,64.0,18.0,18.0,56.0,13.0,13.0,56.0,13.0,13.0,1.02,0.0,15.75,3.0,6.0,5.0,30.70911407470703,0.1852328659700099,2.924233723969975,0.2189154179699896,291.5,666.9,1.0
70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,2368.97509765625,0.006922057425997506,0.006922057425997506,0.06191215142600402,291.5,666.9,-1.0
68.0,62.0,60.0,55.0,54.0,52.0,43.0,47.0,44.0,49.0,48.0,47.0,0.02,0.02,0.03,3.0,5.0,6.0,140.08370971679688,0.0012300365609999202,1.4556261445610112,0.7347806325609851,291.5,666.9,-1.0
73.0,69.0,75.0,62.0,55.0,64.0,50.0,41.0,52.0,53.0,43.0,55.0,3.33,0.83,1.61,8.0,8.0,8.0,13.658160209655762,0.4159768989912876,0.5033922791912984,39.41964960319135,18120.7,18120.7,-1.0
70.0,73.0,75.0,59.0,58.0,62.0,47.0,42.0,49.0,42.0,39.0,43.0,0.0,0.0,0.0,5.0,5.0,7.0,7.910103797912598,0.5619216596570012,10.262553977657017,8.432756829657002,1169.6,2270.7,-1.0
85.0,88.0,86.0,75.0,75.0,74.0,64.0,63.0,61.0,65.0,65.0,64.0,0.2,0.0,0.0,2.0,2.0,2.0,21.81972885131836,0.017596118800001285,2.552835342799968,0.03741556679999997,291.5,666.9,-1.0
26.0,27.0,26.0,22.0,22.0,22.0,18.0,18.0,18.0,19.0,19.0,19.0,7.87,6.1,4.83,8.0,8.0,8.0,47.048362731933594,0.06690500616400158,8.147743814164016,0.05016970616399947,291.5,666.9,1.0
86.0,31.0,33.0,80.0,27.0,28.0,74.0,24.0,24.0,75.0,24.0,24.0,0.54,16.77,1.02,4.0,6.0,5.0,1.9199823141098022,2.064819999996907e-05,46.5347233082001,2.5427330402000075,291.5,666.9,1.0
33.0,33.0,32.0,29.0,30.0,29.0,26.0,27.0,26.0,26.0,26.0,25.0,28.96,0.0,1.27,10.0,10.0,9.0,103.30137634277344,0.3950701182370117,21.354157636237005,0.13418881023699802,291.5,666.9,1.0
87.52,88.28,75.08,79.96,82.0,68.52000000000001,72.64,75.44,61.96,70.48,72.76,60.76,0.0,0.0,0.0684,8.0,8.76,9.24,73.65008544921875,0.14802215434900493,13.240842130348987,1.3387916023490096,291.5,666.9,1.0
70.0,69.0,71.0,59.0,58.0,58.0,48.0,46.0,44.0,51.0,45.0,43.0,0.02,0.01,0.0,6.0,7.0,8.0,6356.5986328125,0.007248046610660145,0.007248046610660145,0.12645820921065676,291.5,666.9,-1.0
23.0,23.0,74.0,18.0,18.0,65.0,13.0,13.0,56.0,13.0,14.0,57.0,15.75,45.21,1.61,5.0,4.0,4.0,554.3917236328125,0.006791654532999135,3.6022671205330017,0.0540814565329937,291.5,666.9,1.0
29.0,28.0,28.0,23.0,22.0,23.0,17.0,17.0,18.0,14.0,15.0,17.0,0.0,0.0,0.0,4.0,8.0,7.0,80.48707580566406,0.020273965097002657,4.785607353096994,0.015379733096999701,291.5,666.9,1.0
75.0,79.0,80.0,67.0,71.0,70.0,59.0,62.0,60.0,61.0,52.0,50.0,0.12,0.08,0.0,3.0,11.0,10.0,246.04489135742188,0.17417038282100303,3.837251932821033,0.28619516082099883,291.5,666.9,-1.0
85.0,85.0,83.0,74.0,74.0,74.0,62.0,63.0,63.0,61.0,62.0,56.0,0.06,2.28,2.97,6.0,6.0,8.0,1966.2645263671875,0.012275216569998599,0.012275216569998599,0.007559410570000683,18120.7,18120.7,1.0
74.0,76.0,76.0,62.0,64.0,64.0,50.0,51.0,52.0,47.0,49.0,48.0,0.0,0.47,0.05,5.0,4.0,5.0,4342.1474609375,0.04347278193715817,0.7102856071371642,0.07812564473716074,1169.6,2270.7,-1.0
60.36,61.879999999999995,48.72,51.08,52.599999999999994,41.68,41.04,41.56,34.64,41.84,43.36,32.88,0.19,0.684,0.608,5.48,5.24,6.48,69.98115539550781,0.1218677666182132,20.769569994818195,1.8859264514182137,291.5,666.9,1.0
27.0,24.0,24.0,21.0,20.0,20.0,16.0,15.0,16.0,14.0,16.0,16.0,0.51,2.54,6.1,6.0,5.0,5.0,107.78968811035156,0.09047790192499953,2.466862031925018,0.47958005192498954,291.5,666.9,1.0
93.0,90.0,90.0,84.0,83.0,84.0,76.0,76.0,78.0,76.0,75.0,75.0,0.0,0.0,0.0,9.0,11.0,11.0,12.025056838989258,0.03962020943641115,24.436602013836374,0.011559051236410689,291.5,666.9,-1.0
31.0,31.0,31.0,27.0,27.0,26.0,22.0,24.0,21.0,22.0,22.0,19.0,0.0,0.0,0.0,18.0,18.0,15.0,18.34076690673828,0.17891358173676666,3.441027310736785,0.39484007593677234,68.2,149.9,1.0
91.0,33.0,33.0,85.0,29.0,30.0,79.0,26.0,27.0,78.0,26.0,26.0,0.95,28.96,0.0,6.0,10.0,10.0,2154.119873046875,0.00372328897274082,16.98042035797276,8.045917274001651e-05,291.5,666.9,1.0
81.0,81.0,29.0,70.0,72.0,22.0,60.0,64.0,15.0,57.0,62.0,12.0,0.0,0.26,0.0,5.0,5.0,6.0,717.4830932617188,0.008047725549409664,0.008047725549409664,0.00454724534941046,1799.7,3224.4,1.0
92.0,33.0,34.0,84.0,28.0,29.0,76.0,23.0,24.0,69.0,21.0,21.0,0.12,0.0,8.89,5.0,7.0,6.0,45.16038513183594,0.2066234720320007,6.427060752031977,1.0611335200320005,291.5,666.9,1.0
33.0,34.0,33.0,29.0,30.0,29.0,26.0,26.0,24.0,22.0,21.0,22.0,0.0,0.0,0.0,21.0,19.0,19.0,76.53439331054688,0.26801163680000073,39.97685579680003,0.001217756800000101,291.5,666.9,1.0
36.56,32.96,32.92,33.48,37.239999999999995,32.679611650485434,30.319999999999993,29.479999999999997,32.6,24.479999999999997,26.239999999999995,24.0,0.07920000000000005,0.02479999999999999,0.01999999999999999,6.3999999999999995,9.24,22.52,6.8502302169799805,0.0015230573805198766,7.091717130180508,0.9272739709805153,291.5,666.9,1.0
75.0,79.0,80.0,67.0,71.0,70.0,59.0,62.0,60.0,61.0,52.0,50.0,0.12,0.08,0.0,3.0,11.0,10.0,109.78628540039062,0.0013720184420000956,3.3726977744420292,0.6463569284419883,291.5,666.9,-1.0
89.0,87.0,90.0,81.0,79.0,79.0,72.0,71.0,69.0,70.0,68.0,67.0,0.0,0.02,0.0,1.0,1.0,2.0,8.629764556884766,0.15872026864499006,0.2205531586450038,0.13459712064499355,291.5,666.9,-1.0
31.0,87.0,87.0,27.0,81.0,81.0,23.0,75.0,74.0,25.0,77.0,76.0,0.0,0.0,0.0,9.0,7.0,6.0,147.1822509765625,0.2117552592929587,0.6183801576929673,3.8551156008929253,68.2,149.9,1.0
31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9,1.0
85.0,85.0,83.0,74.0,74.0,74.0,62.0,63.0,63.0,61.0,62.0,56.0,0.06,2.28,2.97,6.0,6.0,8.0,1966.2645263671875,0.012275216569998599,0.012275216569998599,0.007559410570000683,18120.7,18120.7,1.0
91.7,92.22,40.28,81.83,82.83,34.24,71.83,72.44,28.2,63.26,65.35,25.46,0.1391,0.0,0.0,5.74,3.26,5.61,17.328781127929688,0.6962465276999936,5.671111587700011,0.6428082077000046,291.5,666.9,-1.0
35.0,35.0,35.0,29.0,29.0,28.0,23.0,24.0,22.0,20.0,21.0,21.0,0.0,0.0,0.0,7.0,9.0,6.0,3.3934450149536133,1.472298857736995,1.472298857736995,2.77983923173698,54.3,91.1,1.0
30.0,30.0,31.0,25.0,26.0,26.0,21.0,22.0,21.0,22.0,22.0,22.0,10.93,56.65,22.61,2.0,2.0,4.0,248.09783935546875,0.3023843895219989,1.5341557695220058,0.19236622752200075,291.5,666.9,1.0
88.34,87.34,43.44,81.24,80.02,38.68,74.14,73.26,33.92,71.92,70.7,31.92,0.06160000000000001,0.026399999999999996,0.0088,5.22,4.44,7.56,552.1328735351562,0.07259783388376936,22.5853605272838,0.006035678483770295,8.7,18.8,1.0
87.84,88.76,84.36,79.32,82.0,76.84,70.88,74.48,69.32,70.16,72.92,68.92,0.0,0.0,0.0828,8.0,8.92,9.08,88.91580200195312,0.00013716006041000596,11.849088711860395,1.2317742324604095,291.5,666.9,1.0
31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9,1.0
31.0,88.0,88.0,27.0,83.0,82.0,25.0,77.0,77.0,24.0,75.0,75.0,0.0,0.0,0.0,5.0,5.0,6.0,12376.0859375,0.010560756123141259,0.07189741892313734,4.68724406752319,68.2,149.9,1.0
87.0,88.0,88.0,81.0,82.0,82.0,76.0,77.0,76.0,77.0,77.0,77.0,0.38,0.02,0.0,2.0,2.0,1.0,18.859970092773438,0.09781589926336962,8.348982613263345,0.09682759426336932,291.5,666.9,-1.0
34.0,34.0,34.0,29.0,29.0,29.0,25.0,26.0,24.0,21.0,22.0,22.0,0.0,0.0,0.0,10.0,12.0,11.0,227.55474853515625,0.07898712538273106,0.22896176638273263,9.768877376982696,54.3,91.1,1.0
37.0,36.0,37.0,30.0,30.0,29.0,24.0,25.0,24.0,20.0,21.0,21.0,0.0,0.0,0.0,8.0,14.0,7.0,19.993396759033203,0.23081443848999686,2.2416656164900193,8.587769400489954,54.3,91.1,1.0
32.0,92.0,91.0,28.0,83.0,83.0,23.0,74.0,74.0,20.0,67.0,68.0,0.0,0.0,0.0,8.0,6.0,6.0,14.413105010986328,0.21285324501199684,11.69834275701202,0.28429359701199924,291.5,666.9,1.0
87.9,88.85,86.1,79.2,82.0,78.4,70.55,74.3,70.7,70.1,72.95,70.45,0.0,0.0,0.08549999999999999,8.0,8.95,9.05,55.85897445678711,0.23008370943999845,12.472695461439955,1.1665639654400264,291.5,666.9,1.0
